Tom (IO)|cat|male|Xanth||is the person ^Feline^ matched up with at a love spring in her vision of the future.|m40|
Tom (PP)|human|male|Xanth|undressing women with his eyes, literally||m29|
Tom (RAAHP)|human|male|Xanth|conjuring a small cloud and picking any tool or weapon from it||m19|
Tom (WC)|human|female|Xanth||emulates a boy, a Tom Boy.|35|
Tomato|operating system||Xanth, Cloud|||m38|
Toney Harper|human|male|Xanth|making evocative music with his harp||m28|
Tonic|human|male|Xanth||is very active.|33|
Toon|creature|male|Xanth||is a water man working in car pool.|20|
Tooth Fairy|fairy||Xanth||collects teeth from children.|m34|
Torrent|human|male|Xanth|||14|
Tovi|human|female|Motes|forever bungling things, but her mistakes lead to larger scale benefits||31|
Trace|demon|male|Xanth|||31|
Tracy Berry McLian|human|female|Mundania||died when she was 45 years old.|35|
Tran|human|male|Xanth||was on the Acquaintance Ship. He is not Tran's sister, or Tran's parent, or Tran Lou Cent, merely Tran, completely dull.|28|
Trans Mitter|human|male|Xanth|sending messages by projecting images of them|has blond hair and golden eyes.|27|
Trem Bull|bovine|male|Pyramid, Blue Face|||m21|
Trenita|imp|female|Xanth, Imp Perial||was a guide for the Baldwins.|20|
Trenris|human|male|Ptero|reversing effect of other talents|was delivered after the rejuvenation of his parents. He ages rapidly.|21|
Trent|human|male|Xanth, North Village; Mundania, France; Xanth, Castle Roogna; Xanth, Isle of Illusion|transforming others into any other living form|was the nineteenth King of Human Xanth, sometimes called the Transformer King. He was trained by ^Humfrey^ in ^1005^. He was once an Evil Magician exiled to Mundania for attempting to usurp the throne. He spent twenty years there and married a farmer's daughter and had a son. After they both died, he began planning his return to Xanth. In ^1093^ at the age of 96, he took youth elixir and became 26.|M1, 2, 3, 4, m5, 6, m7, m8, m9, m12, m13, 14, M17, 18, 19, m21, m22, m23, m24, m25, m27, m28, 29, m31, 34, 36, 37, m38|
Trentia|human|female|Xanth, Isle of Illusion||was delivered after the rejuvenation of her parents. The triplet princesses are not sure of her name. It could be ^Irenti^.|m24|
Trevorr|troll|male|Xanth||is a safe, reliable, truculent bus driver.|34|
Trim Woodsman|human|male|Xanth||is a character in "The Lizard of Waz" written by ^Goar^ and played by ^Tartan^ in ^Ted^.|41|
Tristan (HC)|troll|male|Xanth||was named after ^Tristan (UIAH)^. He was cursed to love one he can not have and marry another he does not want. He betrayed his village by releasing a succulent human child and was scheduled for a horrible dream delivered by ^Mare Frigoris^ that ^Grace'l Ossein^ messed up. He become the mouse of ^Com Pewter^ who forced him to marry Tacy. He found eventual happiness with Terian.|11, 17, m19, 22, 23, m25, 26, 28, 29|
Tristan (UIAH)|human|male|Mundania, England, Lyonesse; Mundania, France, Brittany||is the namesake of ^Tristan (HC)^, the troll.|m26|
Troika|troll|female|Xanth||was an old kitchen servant in ^Okra's^ household.|m15|
TrojAnn|human|female|Xanth|||m25|
Trojan|night horse|male|Gourd|||5, 6, m14, m17, 19, 25, m29, 36, 37, m40|
Trolla|troll|female|Xanth, Magic Dust Village||was responsible for the proper distribution of the magic dust.|2, m5, 23|
Trom|human|male|Xanth, Punic Curse||beats out a rhythm with a bone, Trom-Bone.|m38|
Tromp|troll|male|Xanth||is a cave predator.|38|
Trou Bull|bovine|male|Pyramid, Blue Face|||m21|
Trover|troll|male|Xanth, Region of Earth||is the troll of the bridge the party must cross. A trover is a legal action for the recovery of personal property wrongfully converted by someone else for his own use.|40|
Trowel|elf|male|Xanth||is a guard of the Tool elf tribe.|9|
Troy|human|male|Motes|invoking monster qualities||31|
Truculent|troll|male|Xanth||was from the village of ^Tristan (HC)^ and a witness at the trial of ^Grace'l Ossein^. He was killed by ^Astrid (BS)^.|11, 39|
Trudy|troll|female|Xanth Reality 3 (GWITS)||worked for Con.|41|
Truman|troll|male|Xanth||leads two henchmen trolls.|39|
Tsunami|human|female|Xanth|liquidation|was on the Censor Ship.|22|
Tu-Morrow|human|male|Xanth Reality 6|seeing a day into future||30|
Tuck|human|male|Xanth|pausing time for others but not himself||35|
Tuff Stuff|human|male|Xanth||was a vendor selling stone. He became a member of the troupe as their male lead.|M32|
Turn Key|human|male|Mundania||is the Keeper of the Gate at No Name Key where the Night Mares depart Xanth to carry bad dreams to Mundanes.|11, 12, m20|
Tweeter|parakeet|male|Mundania, Miami, FL; Xanth, Caprice Castle||has brownish feathers. He was the pet of Karen Baldwin. He migrated to Xanth when he got old with ^Woofer^ and ^Midrange^.|M20, m25, M35, 36, 37|
Tyler|human|male|Xanth|having a different small talent every day||22|
Type-O|demon||Xanth|causing mistakes in words||25|
Typho|god|male|Mundania, Ancient Egypt||was the brother and husband of Nephthys, brother of Isis and Osiris. He killed Osiris in rage because of Osiris sleeping with Nephthys.|m40|
Ugly Ness|Ness monster||Xanth, Punderground||saw its heart's desire and let ^Azalea^ and children pass.|30|4
Uland|unicorn|male|Xanth|discerning the truth|summoned by ^MareAnn^ to be a steed for ^Humfrey^.|14|
Umber Ella|human|female|Xanth|never getting wet in a rainstorm||32|
Umlaut|golem|male|Xanth|emulation|was created by Demon ^Fornax^ for a bet with Demon ^Xanth^. He had the semblance of body, life,  awareness, and soul. If he accomplished his chore, Xanth wins. ^Metria^ did everything she could to stop him from delivering the letters including emulating several women from Ptero who would not help him with the fire ants. He was offered ^Becka^ by Demons Fornax and ^Jupiter^. He gained half of Surprise's soul when Jupiter could not handle it. He is married to Surprise in the main Xanth reality and Xanth Reality One. He is married to Cynthia in Reality Two. He was soulless and married to Benzine, who was underage at the time, in Reality Six and was the lover of Surprise, who was possessed by ^Morgan Le Fey^ who wanted Prize as a new host body.|M26, m27, 28, 29, 30, m31|
Un D|demon|female|Xanth||has panties.|m35|
Uncle Nym|human|male|Ptero, Comic Strip|||m27|
Uncletigua|island|male|Ptero|||41|
Unpun|human|male|Xanth|making puns disappear|lost his sense of humor when he became a zombie but got it back when he came back to life. He was the zombie who led ^Justin (ASFC)^ to the Ring of Idea for the Swell Foop.|M25|
Up-Setter|dog||Xanth||is a pet of ^Vera Similitude^.|m22|
Upp Sette|human|female|Xanth|getting upset||31|
Urania|Muse|female|Xanth, South Village; Xanth, Castle Roogna; Xanth, Mount Parnassus||became the Muse of astronomy in ^937^ and stopped aging.|m7, m28|
Uroborus|serpent|male|Xanth||is the serpent who circled the world and held his tail.|m12|
Ursa|human|female|Xanth||Her tangled hair formed ^Snarl^, her companion.|20|
Utan|orangutan||Xanth||is an orange utan.|20|
Vadne|human|female|Xanth, Isle of Cats|topology, changing the appearance of things without changing their underlying nature|is a neo-Sorceress of the past who was not quite a Magician. She was banished to the ^Brain Coral^ Pool for changing ^Millie^ into a book, killing her. She escaped the Brain Coral Pool during the Time of No Magic. After she and Murphy made a deal with ^Com Pewter^, they went to Mundania and stayed there for 19 years. She was given full Sorceress status by King ^Dor^ after swearing fealty to him.|3, 12, m13, m14, m21, 23, 26|
Van Go|human|male|Mundania, France||was a painter Trent visited.|m17|
Vanna Jane Morrow Shelton|human|female|Mundania; Xanth|||25|
Vantiy|nymph|female|Xanth||is wearing a bra.|41|
Veleno|human|male|Xanth|changing white popcorn into rainbow-colored popcorn|was a nymphomaniac, obsessed with nymphs, until he got married. His name means "poisoned gift".|17, 19, m30|
Vendetta|human|female|Xanth|||m21|
Venus (AA)|vila|female|Xanth||was a nasty vila who tried to seduce and hurt ^Hugo^ and ^Random Factor^.|31|
Venus (GITG)|major demon|female|Milky Way Galaxy, Solar System||has the ambiance of the the Weak Nuclear Force. She is a fatale femme. She was hosted by ^Breanna^ and was assigned the emotion of love by the Swell Foop. Her name is stylized as V{E\N}us.|m9, m19, 20, 25, 28, m34, m37, m38, 39|
Vera Similitude|human|female|Xanth, Isle of Women||has her dogs ^Disa Pointer^ and ^Up-Setter^.|22|
Vernon|human|male|Xanth|causing vertigo|is a past boyfriend of Lacuna who became her husband retroactively.|14, m24, m27|
Versa|human|female|Ptero|changing opposites back|has a parent who is a twin of one of Vice's parents.|27|
Vertex|dragon|female|Dragon; Xanth||is one of the new dragons from Dragon World now in Xanth. She is a medium-small suction tunneling friendly telepathic dragon.|29|
ViOgra|ogre|female|Xanth||is sex-crazed.|24|
Vice|human|male|Xanth|changing anything to its opposite|has a parent who is a twin of one of Versa's parents.|27|
Victoria|nymph|female|Xanth||is wearing a bra and gets to keep her secret.|41|
Vida|vila|female|Xanth|form-changing|wanted to marry ^Dolph^. She can change forms at will and is diligent in the protection of her lands. She was a replacement companion for ^Nada^.|11, 16|
Vigor|human|male|Xanth||is a character in "Mother Hen and her sons Vim and Vigor", a tale by the ^Ass O' Nine Tails^.|m16|
Vim|human|male|Xanth||is a character in "Mother Hen and her sons Vim and Vigor", a tale by the ^Ass O' Nine Tails^.|m16|
Vindi Cate|human|male|Xanth||is the lawyer for the defense.|33|3
Viola|human|male|Xanth||is a character in the play the companions put on for the ^Void Horn^, played by ^Hapless^. He is the prince of the Kingdom of Chicken Little, where eggs are popular.|m40|
Viola Corn|unicorn|female|Phaze||was met by ^Cube^ while she and her group were visiting Phaze.|27|
Violet|human|female|Ptero|making things friendly|was emulated in Xanth by ^Metria^, who will not help ^Umlaut^ with the fire ants.|26|
Virgin Mary|human|female|Mundania||is the name the Christians gave Isis.|m40|
Virginia Wolf|werewolf|female|Xanth||is the lead female of the Wolf Clan.|18|
Vision|centaur|male|Ptero|||21|
Vita Man A|human|male|Xanth||sees well.|25|
Vita Man B|human|male|Xanth||has excellent nerves.|25|
Vita Man C|human|male|Xanth||beats the common cold.|25|
Vita Man D|human|male|Xanth||has strong bones.|25|
Vita Man E|human|male|Xanth||has a strong heart.|25|
Void|human|male|Xanth|reversing a prior happening||40|
Volney|vole|male|Xanth||has gray fur and brown eyes above ground, but the colors reverse below ground. He has silver talons that fit over his own so that he can tunnel amazingly fast.|M10, m11, m12, m14, m25|
Voracia|human|female|Xanth, Isle of Women|changing bra and panties to any style or substance|is the leader of Isle of Woman. She has violet eyes and purple hair that appears almost black.|22|
Vore|demon|male|Xanth|||19, 20, m21, m22, 23, 24, m28, 29, m30|
Vortex (PP)|dragon|male|Dragon; Xanth||is one of the new dragons from Dragon World now in Xanth. He is a medium-small suction tunneling friendly telepathic dragon.|29|
Vortex (RAAHP)|human|male|Xanth|summoning demons|was the seventh King of Human Xanth.|m19|
Vu|human|female|Xanth, Twin City|seeing the past|was a young woman ^David Baldwin^ met.|20|
Wade|human|male|Xanth|wading through water knee-deep, no matter how deep the water||30|
Waller|human|male|Xanth|making walls with Wallette||m23|
Wallette|human|female|Xanth|making walls with Waller||m23|
Wallnut|human|female|Xanth|making wallpaper||m23|
Warren|human|male|Xanth|creating ghosts|was the fifteenth King of Human Xanth while he was a ghost. He is an ancestor of ^Lacey's^ husband. He became a ghost after being assassinated by Muerte A. Fid.|m19, m24|
Warren Warrior|human|male|Xanth||adopted Mae. Maeve returned his courage, and he falls in love with her.|33|
Watt's Gnu|gnu||Xanth||wants to learn of all the news of the past day.|25|
Wayne|human|male|Xanth|summoning magic weapons||36|
Wazard of Whiz|human|male|Xanth||is a character in "The Lizard of Waz" written and played by ^Goar^. He is also known as the Whiz of Waz.|41|
Weedles|plant||Xanth||is mischievous. It was a pet of ^Irene (CaR)^.|4|
Wenda|woodwife|female|Xanth|handling reverse wood, guiding the way it reverses, and not being affected by it herself|adopted Alex. She had a pet woodchuck, ^Woody^, when she was a child. A computer wants to make her Into a mother board. She got a full body during her quest. She fell in love with Prince Charming. After they married, they adopt children because she cannot have any of her own.|M33, M34, 37, 39|
Wesla|werewolf|female|Xanth, Playground Storage||was a captive servant of ^Dragon King (FP)^.|39|
Weslee|weredragon|male|Xanth|breathing any type of dragon breath: fire, smoke or steam||32|
West Wind|wind|male|Mundania|||m26|
White Flower|human|female|Mundania, England, Cornwall; Mundania, England, Lyonesse|||m26|
White Skeleton|skeleton|male|Gourd||guided ^Bryce^ in the dream realm.|36|
Who Four|human|male|Gourd|duplicating inanimate objects|is an aspect of ^MPD^.|19|
Whurl Poole|human|male|Always-Always|making whirlpools||m30|
Wicked Witch of the Vest|human|female|Xanth||is a character in "The Lizard of Waz" written by ^Goar^ and played by ^Emerald^.|m41|
Wigo|human|female|Ptero|draining magic||21|
Wilda|wiggle|female|Xanth||is very petite and attractive for her kind with a peculiar taste for air-flavored stone.|10, m14|
William Henry Taylor|human|male|Mundania; Xanth||wandered into Xanth when he got sick. ^Puppy^ is his pet.|22|
Willie|human|male|Xanth||is a temporary imaginary friend created by ^Olive Hue^. When Willie and Nillie are apart they are reasonably well behaved, but together they are sheer mischief.|33|
Willow (IOV)|human|female|Xanth||is a character in a story told by Jenny.|m13|
Willow (YIW)|elf|female|Xanth|flying|associates with a winged elm tree. She large for an elf because her tree is large, so she is almost human sized. She was 18 years old when she met Sean in the love spring. She is pretty with fair hair to her waist, large green eyes, and tiny hands and feet. She goes to Mundania for a while to be with Sean, but they both return to Xanth.|M20, 21, 23, m25, m27|
Win|human|female|Xanth|always having the wind at one's back|is from the future. While Tiara is holding her, they can fly.|M39|
Win D|demon|male|Xanth||blew them off.|m35|
Windona|elemental|female|Xanth|the force of air||20|
